id,temperature_c,humidity_pct,wind_speed_kmh,rainfall_last_day_mm,people_displaced,fire_last_year,fire_last_5_years,fire_ever,fire_occurred,trees_burned
1226,28.9,26.4,66.8,0.8,398,No,Yes,Yes,Yes,4197
1227,18.3,37.7,32.1,0.94,9,Yes,Yes,Yes,Yes,584
1228,30.3,19.2,57.4,0.68,71,Yes,Yes,Yes,Yes,2297
1229,24.0,33.0,40.7,0.32,0,No,No,Yes,No,NA
1230,30.8,25.2,32.8,1.72,267,No,Yes,Yes,Yes,1939
1231,39.6,12.3,98.4,0.91,561,No,No,Yes,Yes,10436
1232,24.8,68.3,14.6,14.14,0,No,No,No,No,NA
1233,21.1,30.3,49.6,3.49,0,No,No,No,No,NA
1234,33.6,16.3,52.0,0.44,214,Yes,Yes,Yes,Yes,1832
1235,24.2,43.9,25.4,0.77,48,No,No,Yes,Yes,487
1236,22.3,70.8,15.8,6.94,0,No,No,No,No,NA
1237,16.9,92.6,23.6,33.72,0,No,No,No,No,NA
1238,23.7,37.9,49.2,5.28,0,No,No,No,No,NA
1239,28.4,32.7,35.1,0.8,73,No,No,Yes,Yes,1897
1240,32.9,31.4,69.7,1.23,294,No,No,Yes,Yes,1520
1241,25.0,38.8,27.4,1.5,102,Yes,Yes,Yes,Yes,148
1242,17.7,66.6,24.8,13.43,0,No,No,No,No,NA
1243,22.2,47.2,40.5,5.07,0,No,No,No,No,NA
1244,21.9,27.8,62.2,0.05,219,No,Yes,Yes,Yes,1786
1245,24.8,25.6,54.1,2.9,0,No,No,No,No,NA
1246,20.8,50.0,33.5,2.78,0,No,No,No,No,NA
1247,28.4,27.5,46.7,0.7,397,No,No,Yes,Yes,125
1248,9.9,83.4,12.6,38.21,0,No,No,No,No,NA
1249,17.9,84.3,8.6,10.57,0,No,No,No,No,NA
1250,28.1,32.0,28.7,2.7,361,No,No,Yes,Yes,1256
1251,25.0,45.7,22.9,3.53,0,No,No,No,No,NA
1252,29.9,32.5,56.0,0.01,0,No,No,No,No,NA
1253,21.8,57.5,19.5,9.53,0,No,No,No,No,NA
1254,40.0,10.4,67.2,0.5,519,No,No,Yes,Yes,5452
1255,36.2,34.0,40.9,1.2,0,Yes,Yes,Yes,No,NA
1256,19.6,73.1,11.0,10.5,0,No,No,No,No,NA
1257,17.9,77.4,10.2,10.3,0,No,No,No,No,NA
1258,15.4,94.3,15.0,8.89,0,No,No,No,No,NA
1259,17.4,73.1,6.7,15.47,0,No,No,No,No,NA
1260,22.0,81.6,12.1,12.18,0,No,No,No,No,NA
1261,32.2,32.1,69.5,1.43,1382,No,No,Yes,Yes,403
1262,36.7,20.2,60.7,0.32,226,Yes,Yes,Yes,Yes,1988
1263,18.7,71.4,8.5,6.38,0,No,No,No,No,NA
1264,26.4,36.5,46.5,4.19,469,Yes,Yes,Yes,Yes,1419
1265,18.4,22.8,45.9,0.1,0,No,No,No,No,NA
1266,34.0,24.3,84.1,0.3,256,No,No,Yes,Yes,1415
1267,24.8,29.6,54.0,1.75,352,No,Yes,Yes,Yes,2107
1268,24.7,71.1,19.7,11.02,0,No,No,No,No,NA
1269,35.8,32.4,59.3,0.97,67,No,No,Yes,Yes,199
1270,27.3,35.8,51.0,1.43,0,No,No,No,No,NA
1271,42.9,22.4,77.0,0.26,85,No,Yes,Yes,Yes,1615
1272,21.6,81.2,26.1,4.75,0,No,No,No,No,NA
1273,14.5,66.4,32.2,18.17,0,No,No,No,No,NA
1274,30.1,34.6,50.6,0.55,0,No,No,No,No,NA
1275,34.1,22.7,35.1,0.42,63,No,No,Yes,Yes,696
1276,27.0,22.3,24.2,0.39,73,No,Yes,Yes,Yes,964
1277,37.3,18.9,72.2,1.23,296,No,Yes,Yes,Yes,3955
1278,14.8,76.1,17.9,14.71,0,No,No,No,No,NA
1279,15.1,71.0,39.3,23.81,0,No,No,No,No,NA
1280,16.7,64.1,12.0,12.5,0,No,No,No,No,NA
1281,32.1,28.7,72.9,0.39,816,Yes,Yes,Yes,Yes,2056
1282,20.5,33.4,38.0,0.77,192,Yes,Yes,Yes,Yes,825
1283,27.5,35.6,35.8,3.73,0,No,No,No,No,NA
1284,34.8,16.1,93.6,0.83,215,No,Yes,Yes,Yes,2572
1285,25.9,41.1,59.0,2.3,150,No,No,Yes,Yes,728
1286,24.3,42.6,34.5,6.04,0,No,No,No,No,NA
1287,38.3,17.1,49.7,0.65,72,No,No,Yes,Yes,3533
1288,31.0,34.7,63.4,0.12,808,No,Yes,Yes,Yes,1269
1289,28.2,35.5,40.7,0.3,490,Yes,Yes,Yes,Yes,142
1290,37.2,26.3,91.4,0.14,1312,No,No,Yes,Yes,6845
1291,37.0,19.3,52.9,0.46,313,No,Yes,Yes,Yes,1410
1292,26.7,41.1,51.9,2.5,1181,No,No,Yes,Yes,1003
1293,27.9,44.8,35.1,5.26,0,No,No,No,No,NA
1294,19.8,73.3,34.0,21.62,0,No,No,No,No,NA
1295,25.8,23.8,27.9,2.74,0,No,No,No,No,NA
1296,21.5,56.8,21.2,8.12,0,No,No,No,No,NA
1297,31.8,33.0,31.8,1.87,460,Yes,Yes,Yes,Yes,451
1298,16.6,76.6,33.1,15.64,0,No,No,No,No,NA
1299,19.8,35.5,33.2,0.73,331,No,No,Yes,Yes,1450
1300,28.7,53.6,38.0,2.01,16,No,No,Yes,Yes,544
1301,29.5,34.0,41.0,1.74,0,No,Yes,Yes,No,NA
1302,7.7,79.5,21.3,8.25,0,No,No,No,No,NA
1303,13.2,78.9,13.6,13.76,0,No,No,No,No,NA
1304,24.2,39.2,18.2,4.3,0,No,No,No,No,NA
1305,28.2,22.6,56.8,1.92,280,Yes,Yes,Yes,Yes,399
1306,31.5,36.2,63.8,0.03,0,No,No,No,No,NA
1307,20.5,51.9,21.2,0.57,0,Yes,Yes,Yes,No,NA
1308,27.6,37.3,51.4,1.49,0,No,Yes,Yes,No,NA
1309,22.4,75.3,9.5,17.82,0,No,No,No,No,NA
1310,30.4,23.1,54.9,1.68,206,Yes,Yes,Yes,Yes,122
1311,22.5,32.5,43.9,1.58,54,No,Yes,Yes,Yes,307
1312,31.4,35.7,25.4,1.81,0,No,Yes,Yes,No,NA
1313,18.2,68.5,28.9,14.03,0,No,No,No,No,NA
1314,20.4,24.4,30.2,3.77,16,Yes,Yes,Yes,Yes,839
1315,22.3,62.5,22.8,10.32,0,No,No,No,No,NA
1316,39.9,12.6,75.3,0.66,73,No,No,Yes,Yes,452
1317,17.7,70.4,17.7,34.24,0,No,No,No,No,NA
1318,39.4,16.2,50.6,0.31,162,No,Yes,Yes,Yes,1264
1319,38.5,20.3,70.2,1.0,269,No,Yes,Yes,Yes,4780
1320,14.6,79.5,22.8,3.56,0,No,No,No,No,NA
1321,38.0,17.4,68.5,0.25,578,No,Yes,Yes,Yes,9549
1322,13.9,81.0,16.7,3.37,0,No,No,No,No,NA
1323,27.4,31.3,46.2,0.19,0,No,No,No,No,NA
1324,13.7,64.0,30.4,16.97,0,No,No,No,No,NA
1325,20.4,78.9,15.6,5.64,0,No,No,No,No,NA
1326,25.3,43.0,58.9,2.68,0,No,No,Yes,No,NA
1327,33.0,20.0,70.1,0.1,216,Yes,Yes,Yes,Yes,2410
1328,10.1,74.0,13.4,25.7,0,No,No,No,No,NA
1329,17.5,76.9,22.9,9.32,0,No,No,No,No,NA
1330,17.1,58.6,11.9,7.89,0,No,No,No,No,NA
1331,13.0,75.7,24.1,17.53,0,No,No,No,No,NA
1332,23.5,21.4,64.2,3.64,94,No,Yes,Yes,Yes,2027
1333,20.0,34.2,59.6,1.95,248,Yes,Yes,Yes,Yes,2702
1334,38.0,34.3,56.9,1.28,0,No,No,Yes,No,NA
1335,41.8,22.8,69.7,0.67,441,Yes,Yes,Yes,Yes,4783
1336,29.3,27.1,51.2,2.13,0,No,No,No,No,NA
1337,28.7,42.4,46.7,0.13,107,No,No,Yes,Yes,781
1338,9.7,86.8,23.1,19.76,0,No,No,No,No,NA
1339,26.5,43.8,31.1,6.98,137,No,Yes,Yes,Yes,960
1340,15.2,78.6,7.5,18.57,0,No,No,No,No,NA
1341,34.7,23.7,71.1,0.97,1391,No,No,Yes,Yes,2313
1342,17.1,74.3,18.7,7.79,0,No,No,No,No,NA
1343,23.4,76.4,13.3,13.1,0,No,No,No,No,NA
1344,9.1,77.6,23.3,8.17,0,No,No,No,No,NA
1345,22.6,60.1,26.4,10.74,0,No,No,No,No,NA
1346,27.5,54.2,26.3,1.34,0,No,No,No,No,NA
1347,15.0,74.0,15.3,16.61,0,No,No,No,No,NA
1348,29.0,33.3,59.1,0.58,1117,Yes,Yes,Yes,Yes,1899
1349,38.0,29.4,69.4,0.22,440,Yes,Yes,Yes,Yes,2417
1350,8.2,75.6,18.0,12.56,12,Yes,Yes,Yes,Yes,94
1351,20.3,23.7,45.7,1.6,0,No,No,No,No,NA
1352,30.2,39.1,59.3,2.41,565,No,Yes,Yes,Yes,2428
1353,18.2,75.7,22.6,16.32,0,No,No,No,No,NA
1354,19.1,73.4,13.1,21.18,0,No,No,No,No,NA
1355,20.2,65.6,18.1,21.41,0,No,No,No,No,NA
1356,23.2,39.1,31.9,2.24,0,No,Yes,Yes,No,NA
1357,15.6,63.9,28.9,6.97,0,No,No,No,No,NA
1358,41.3,16.3,72.3,0.47,0,No,Yes,Yes,No,NA
1359,34.3,21.4,102.6,0.95,1819,No,Yes,Yes,Yes,1085
1360,25.9,50.5,17.5,0.98,0,No,Yes,Yes,No,NA
1361,23.4,55.7,28.2,15.12,0,No,No,No,No,NA
1362,28.3,44.0,35.5,1.22,0,Yes,Yes,Yes,No,NA
1363,21.8,43.6,23.8,1.18,18,No,Yes,Yes,Yes,286
1364,30.3,22.1,108.9,0.06,41,No,Yes,Yes,Yes,1677
1365,24.8,37.2,63.2,0.75,0,Yes,Yes,Yes,No,NA
1366,21.0,69.3,27.3,14.71,0,No,No,No,No,NA
1367,23.1,66.1,20.6,18.84,0,No,No,No,No,NA
1368,33.1,26.2,34.6,0.7,1175,No,Yes,Yes,Yes,1438
1369,39.1,26.0,55.6,0.9,375,Yes,Yes,Yes,Yes,1234
1370,22.5,26.2,59.3,1.44,0,No,No,No,No,NA
1371,19.2,30.4,51.5,1.28,0,No,No,No,No,NA
1372,17.2,78.9,29.3,9.22,0,No,No,No,No,NA
1373,42.3,18.5,76.1,0.08,3040,No,Yes,Yes,Yes,3727
1374,38.9,8.7,86.8,0.15,1844,No,No,Yes,Yes,5948
1375,44.6,14.5,51.1,0.27,1275,No,No,Yes,Yes,2601
1376,43.8,9.7,87.0,0.45,74,Yes,Yes,Yes,Yes,2559
1377,16.7,72.9,10.8,36.65,0,No,No,No,No,NA
1378,29.8,54.7,43.9,3.29,0,Yes,Yes,Yes,No,NA
1379,41.5,18.5,84.2,0.86,1238,No,Yes,Yes,Yes,4629
1380,26.1,41.9,27.6,2.34,56,No,Yes,Yes,Yes,76
1381,31.4,22.3,65.1,0.98,891,No,Yes,Yes,Yes,1520
1382,14.9,81.4,17.8,19.74,0,No,No,No,No,NA
1383,17.4,83.9,15.0,9.45,0,No,No,No,No,NA
1384,26.1,20.8,39.4,0.17,0,No,Yes,Yes,No,NA
1385,19.4,74.2,21.6,11.07,0,No,No,No,No,NA
1386,20.4,35.3,20.3,6.95,146,No,Yes,Yes,Yes,342
1387,12.6,64.6,15.8,17.48,0,No,No,No,No,NA
1388,33.4,32.0,34.4,0.32,14,Yes,Yes,Yes,Yes,166
1389,23.7,37.9,18.6,2.25,0,No,No,No,No,NA
1390,30.5,27.4,29.0,1.88,0,No,No,Yes,No,NA
1391,39.2,27.9,51.3,1.23,749,No,No,Yes,Yes,3412
1392,33.7,33.0,58.2,1.76,82,No,Yes,Yes,Yes,3322
1393,37.6,13.1,32.6,0.21,210,No,No,Yes,Yes,1753
1394,26.6,33.4,49.3,1.33,59,Yes,Yes,Yes,Yes,1346
1395,12.4,93.7,19.6,32.44,0,No,No,No,No,NA
1396,26.1,31.1,35.7,1.41,0,No,No,No,No,NA
1397,22.9,24.0,38.5,3.56,0,No,No,No,No,NA
1398,24.0,33.9,47.8,1.16,0,No,No,Yes,No,NA
1399,27.2,32.8,48.0,3.2,394,Yes,Yes,Yes,Yes,2585
1400,24.4,32.6,26.4,0.39,55,No,Yes,Yes,Yes,913
1401,22.0,38.0,22.5,6.81,0,No,No,No,No,NA
1402,28.9,28.9,38.5,0.7,23,No,No,Yes,Yes,570
1403,22.9,31.2,50.1,2.8,1027,No,No,Yes,Yes,323
1404,32.6,22.7,39.0,0.76,158,No,Yes,Yes,Yes,3699
1405,44.6,24.1,64.0,0.44,0,No,No,No,No,NA
1406,26.8,32.5,53.9,1.83,273,No,No,Yes,Yes,1806
1407,28.5,39.7,44.7,1.24,0,No,No,No,No,NA
1408,28.5,38.8,24.8,4.4,0,No,No,No,No,NA
1409,15.5,61.0,12.7,10.08,0,No,No,Yes,No,NA
1410,35.9,21.7,41.3,1.74,0,Yes,Yes,Yes,No,NA
1411,16.8,79.5,5.7,28.52,0,No,No,No,No,NA
1412,20.5,79.6,22.2,10.53,0,No,No,No,No,NA
1413,13.9,67.0,12.5,12.9,0,No,No,No,No,NA
1414,28.6,52.9,15.8,1.46,0,Yes,Yes,Yes,No,NA
1415,27.6,35.6,59.5,0.04,156,No,No,Yes,Yes,3183
1416,35.6,21.6,66.6,1.23,185,No,Yes,Yes,Yes,3250
1417,30.7,29.7,22.0,0.24,81,No,Yes,Yes,Yes,457
1418,39.5,21.8,101.7,0.44,518,No,Yes,Yes,Yes,3685
1419,32.0,21.5,29.4,0.64,0,No,No,Yes,No,NA
1420,21.6,28.2,50.6,0.87,228,Yes,Yes,Yes,Yes,38
1421,15.6,56.6,13.6,15.19,0,No,No,No,No,NA
1422,31.7,38.0,42.3,1.95,0,No,No,Yes,No,NA
1423,27.0,47.1,48.6,4.77,0,No,No,No,No,NA
1424,27.4,44.6,32.5,6.23,0,No,No,No,No,NA
1425,8.0,74.3,18.8,19.34,0,No,No,No,No,NA
1426,27.1,43.0,38.1,0.43,0,No,No,No,No,NA
1427,43.4,21.4,52.9,0.44,390,No,Yes,Yes,Yes,6650
1428,6.2,79.8,8.0,16.81,0,No,No,No,No,NA
1429,40.8,27.1,66.7,0.19,707,No,Yes,Yes,Yes,5045
1430,25.7,26.5,43.8,0.58,5,No,No,Yes,Yes,1814
1431,18.4,62.8,20.5,13.01,0,No,No,No,No,NA
1432,27.2,51.1,45.2,3.27,0,No,Yes,Yes,No,NA
1433,17.3,87.2,23.2,36.59,0,No,No,No,No,NA
1434,37.4,26.1,63.1,0.66,358,Yes,Yes,Yes,Yes,5246
1435,15.6,76.2,16.3,36.17,0,No,No,No,No,NA
1436,30.3,37.5,23.3,1.47,0,No,No,No,No,NA
1437,30.9,17.8,61.6,0.77,2,No,Yes,Yes,Yes,1507
1438,23.8,22.9,35.9,1.28,0,No,No,No,No,NA
1439,14.0,80.3,15.6,23.32,0,No,No,No,No,NA
1440,41.6,11.3,77.9,0.14,15,No,Yes,Yes,Yes,93
1441,22.9,34.3,56.4,0.44,0,No,No,No,No,NA
1442,23.3,26.3,62.5,1.82,8,No,No,Yes,Yes,1032
1443,43.3,17.4,52.1,0.16,770,No,Yes,Yes,Yes,3199
1444,40.4,13.5,75.4,0.02,517,No,No,Yes,Yes,5685
1445,30.2,38.8,31.8,1.51,0,No,Yes,Yes,No,NA
1446,32.8,16.2,56.7,1.58,1564,Yes,Yes,Yes,Yes,587
1447,8.1,86.1,16.2,6.84,0,No,No,No,No,NA
1448,32.5,20.9,87.0,0.48,500,No,Yes,Yes,Yes,3770
1449,40.7,19.9,63.0,0.02,666,No,Yes,Yes,Yes,87
1450,19.0,58.8,5.2,13.3,0,No,No,No,No,NA
1451,25.1,38.2,22.1,5.06,0,No,No,No,No,NA
1452,35.1,23.0,77.1,0.45,0,No,No,Yes,No,NA
1453,7.4,71.0,21.1,31.0,0,No,No,No,No,NA
1454,26.8,26.0,52.6,0.86,0,No,Yes,Yes,No,NA
1455,12.4,92.1,10.0,22.89,0,No,No,No,No,NA
1456,23.6,60.2,28.7,8.99,0,No,No,No,No,NA
1457,27.0,38.4,44.2,2.39,0,No,No,No,No,NA
1458,6.0,72.7,5.0,6.09,0,Yes,Yes,Yes,No,NA
1459,32.6,26.4,46.4,0.11,15,No,Yes,Yes,Yes,1453
1460,43.7,13.1,45.8,0.47,1337,No,No,Yes,Yes,1647
1461,43.4,23.8,40.5,0.06,25,No,Yes,Yes,Yes,2056
1462,32.3,23.1,23.3,1.36,22,No,Yes,Yes,Yes,1140
1463,34.6,37.5,55.5,1.44,1016,No,Yes,Yes,Yes,2192
1464,43.4,22.2,56.1,0.48,783,No,Yes,Yes,Yes,246
1465,34.5,22.5,76.1,1.45,1128,No,Yes,Yes,Yes,2767
1466,31.9,23.5,103.4,0.68,486,No,No,Yes,Yes,485
1467,33.4,25.8,67.2,1.78,545,No,No,Yes,Yes,2847
1468,23.5,69.3,29.4,16.26,0,No,No,No,No,NA
1469,31.7,44.8,41.8,1.56,0,No,Yes,Yes,No,NA
1470,13.9,89.7,14.8,16.39,0,No,No,No,No,NA
1471,27.8,41.4,28.8,1.05,269,No,No,Yes,Yes,183
1472,14.3,92.3,24.4,33.0,0,No,No,No,No,NA
1473,33.1,18.1,99.5,0.54,91,No,No,Yes,Yes,98
1474,25.7,29.1,25.9,1.89,0,Yes,Yes,Yes,No,NA
1475,22.1,43.6,35.6,4.09,0,Yes,Yes,Yes,No,NA
1476,23.5,40.1,31.6,6.48,0,No,No,No,No,NA
1477,29.6,37.4,34.0,2.91,0,No,Yes,Yes,No,NA
1478,29.7,30.9,24.1,1.45,0,No,No,No,No,NA
1479,32.6,21.7,64.1,0.94,160,No,Yes,Yes,Yes,2555
1480,28.4,35.6,62.4,1.78,0,No,No,No,No,NA
1481,22.7,38.5,51.1,0.19,0,No,No,No,No,NA
1482,30.1,24.0,74.1,0.08,308,No,Yes,Yes,Yes,2449
1483,30.5,41.1,56.2,2.32,155,Yes,Yes,Yes,Yes,2961
1484,26.0,22.8,57.0,1.89,0,No,Yes,Yes,No,NA
1485,41.2,23.3,52.1,0.27,191,No,Yes,Yes,Yes,1685
1486,24.7,45.1,23.5,7.46,173,Yes,Yes,Yes,Yes,116
1487,14.6,61.7,33.7,7.08,0,No,No,No,No,NA
1488,7.6,77.5,19.9,18.67,0,No,No,No,No,NA
1489,33.5,19.3,65.1,0.0,238,No,Yes,Yes,Yes,6252
1490,30.6,18.4,62.1,1.25,0,No,No,Yes,No,NA
1491,13.5,79.0,24.3,24.78,0,No,No,No,No,NA
1492,31.2,32.2,29.0,0.79,581,No,Yes,Yes,Yes,629
1493,26.9,41.7,29.0,2.72,0,No,No,No,No,NA
1494,20.9,76.2,32.7,6.46,0,No,No,No,No,NA
1495,29.3,20.6,23.3,0.17,0,No,No,Yes,No,NA
1496,22.8,40.6,37.8,7.9,0,No,No,No,No,NA
1497,21.9,26.2,62.9,2.05,860,No,No,Yes,Yes,2622
1498,19.6,26.7,52.7,3.9,0,No,No,No,No,NA
1499,27.5,25.4,33.6,0.58,111,No,Yes,Yes,Yes,2045
1500,25.2,43.2,24.2,3.68,0,No,No,No,No,NA
1501,23.0,72.2,9.7,14.35,0,No,No,No,No,NA
1502,15.4,84.5,8.5,30.36,0,No,No,No,No,NA
1503,12.8,85.8,11.7,36.05,0,No,No,No,No,NA
1504,27.3,30.4,42.7,1.61,983,No,No,Yes,Yes,980
1505,32.9,21.8,45.3,0.25,0,No,No,Yes,No,NA
1506,17.7,65.0,11.5,12.41,0,No,No,No,No,NA
1507,33.2,21.3,45.6,0.25,0,No,No,No,No,NA
1508,43.0,12.7,62.9,0.13,1806,No,No,Yes,Yes,3179
1509,33.4,24.6,73.2,0.14,233,No,Yes,Yes,Yes,6364
1510,39.2,13.4,43.2,0.4,1610,No,Yes,Yes,Yes,2161
1511,40.5,12.5,64.8,0.41,3,No,No,Yes,Yes,9321
1512,35.7,27.2,101.0,0.45,531,No,No,Yes,Yes,3050
1513,27.0,20.5,55.6,0.82,0,No,No,No,No,NA
1514,15.4,60.5,25.2,11.53,0,No,No,No,No,NA
1515,22.0,70.0,22.5,8.8,0,No,No,No,No,NA
1516,23.5,40.5,40.0,7.24,0,No,No,No,No,NA
1517,40.9,17.6,68.7,0.03,681,No,Yes,Yes,Yes,1078
1518,23.0,30.1,29.1,1.1,0,No,No,No,No,NA
1519,17.2,69.6,17.9,11.56,0,Yes,Yes,Yes,No,NA
1520,6.2,92.9,6.8,29.34,0,No,No,No,No,NA
1521,35.9,15.9,101.5,0.28,22,Yes,Yes,Yes,Yes,3290
1522,17.9,66.8,15.6,5.02,29,No,No,Yes,Yes,83
1523,20.3,74.5,18.8,8.64,0,No,No,No,No,NA
1524,17.5,55.2,26.4,15.79,0,Yes,Yes,Yes,No,NA
1525,16.7,66.7,26.2,6.35,0,No,No,No,No,NA
1526,36.0,19.1,92.6,0.71,159,No,No,Yes,Yes,597
1527,20.0,76.9,21.9,14.91,0,No,No,No,No,NA
1528,15.5,75.1,31.6,19.49,0,No,No,No,No,NA
1529,23.8,42.2,25.0,0.11,180,No,No,Yes,Yes,472
1530,34.9,16.3,61.9,0.02,1622,No,No,Yes,Yes,1187
1531,35.2,12.8,104.0,0.9,605,No,Yes,Yes,Yes,2336
1532,17.3,92.4,23.5,15.34,0,No,No,No,No,NA
1533,31.8,42.4,23.1,0.88,0,No,No,No,No,NA
1534,44.1,22.8,58.8,0.18,314,No,No,Yes,Yes,1634
1535,30.8,20.2,87.8,0.37,963,No,Yes,Yes,Yes,1810
1536,19.5,28.8,44.5,3.05,60,No,No,Yes,Yes,1475
1537,25.6,39.3,49.3,1.91,70,No,No,Yes,Yes,528
1538,35.9,24.2,41.7,0.28,401,No,No,Yes,Yes,563
1539,44.9,10.8,32.2,0.36,149,No,Yes,Yes,Yes,797
1540,26.2,54.6,44.8,7.67,282,No,Yes,Yes,Yes,1048
1541,24.2,25.6,48.8,3.59,481,No,Yes,Yes,Yes,890
1542,22.6,36.8,52.1,0.77,0,No,No,No,No,NA
1543,16.4,76.2,23.1,37.41,0,No,No,No,No,NA
1544,30.2,33.4,33.2,0.24,391,No,Yes,Yes,Yes,110
1545,23.7,34.5,21.2,2.81,118,No,Yes,Yes,Yes,763
1546,8.7,85.3,8.3,10.57,0,No,No,No,No,NA
1547,26.0,21.6,56.9,0.3,186,No,No,Yes,Yes,4442
1548,32.0,11.0,38.0,0.49,37,No,No,Yes,Yes,2248
1549,34.3,10.8,85.0,0.99,1530,No,No,Yes,Yes,930
1550,27.7,25.8,61.8,0.14,0,No,Yes,Yes,No,NA
1551,21.4,72.5,7.4,12.92,0,No,No,Yes,No,NA
1552,21.9,75.3,14.0,11.16,0,No,No,No,No,NA
1553,26.6,43.6,51.8,2.54,0,No,Yes,Yes,No,NA
1554,33.0,18.0,37.1,0.05,633,Yes,Yes,Yes,Yes,2875
1555,26.5,43.6,46.7,2.01,0,No,No,Yes,No,NA
1556,35.9,22.3,55.6,0.69,884,No,No,Yes,Yes,3279
1557,30.6,42.3,38.0,2.45,0,No,No,No,No,NA
1558,29.6,50.0,45.4,1.88,0,Yes,Yes,Yes,No,NA
1559,21.5,52.7,23.4,5.03,0,No,No,No,No,NA
1560,19.2,74.3,20.8,14.8,0,No,No,No,No,NA
1561,33.4,21.1,88.2,0.1,376,No,No,Yes,Yes,7816
1562,21.9,75.3,28.4,12.57,0,No,No,No,No,NA
1563,39.6,26.8,51.6,1.99,118,Yes,Yes,Yes,Yes,4173
1564,32.2,43.3,44.4,0.69,10,No,Yes,Yes,Yes,880
1565,21.0,25.3,46.2,0.16,0,No,No,No,No,NA
1566,22.0,26.0,23.0,2.41,0,No,No,No,No,NA
1567,22.2,42.4,49.3,2.3,0,No,No,No,No,NA
1568,38.5,17.9,62.0,0.28,381,No,No,Yes,Yes,4766
1569,5.2,80.7,11.6,13.6,0,No,No,No,No,NA
1570,32.2,15.8,65.4,0.16,774,No,No,Yes,Yes,2578
1571,18.4,61.9,14.7,5.67,0,No,No,No,No,NA
1572,32.8,35.9,67.2,1.93,121,Yes,Yes,Yes,Yes,4385
1573,21.3,21.7,56.6,1.41,860,No,Yes,Yes,Yes,3102
1574,34.9,23.2,37.1,1.04,0,No,No,Yes,No,NA
1575,20.3,52.1,42.7,3.74,0,No,No,No,No,NA
1576,24.3,28.8,45.5,2.32,0,No,No,Yes,No,NA
1577,15.8,93.3,20.6,24.51,0,No,No,No,No,NA
1578,22.0,35.8,30.9,0.53,0,No,No,No,No,NA
1579,26.5,43.3,44.3,7.77,0,No,No,Yes,No,NA
1580,24.2,35.3,48.7,1.89,0,No,No,No,No,NA
1581,21.2,51.2,42.5,5.29,415,No,Yes,Yes,Yes,30
1582,22.0,75.4,30.0,7.05,0,No,No,No,No,NA
1583,15.6,72.5,32.2,11.95,0,No,No,No,No,NA
1584,22.1,76.7,28.3,12.85,0,No,No,No,No,NA
1585,34.7,35.4,35.9,0.25,0,No,No,No,No,NA
1586,27.3,25.5,62.1,1.1,762,No,No,Yes,Yes,3291
1587,41.8,23.2,56.0,0.4,276,No,Yes,Yes,Yes,421
1588,34.5,31.8,25.3,0.95,401,No,Yes,Yes,Yes,534
1589,28.3,23.7,65.9,1.4,201,No,No,Yes,Yes,2596
1590,14.4,70.2,30.4,22.25,0,No,No,No,No,NA
1591,11.4,75.9,13.6,26.46,0,No,No,No,No,NA
1592,34.5,18.1,85.4,0.91,1179,No,Yes,Yes,Yes,848
1593,29.1,23.8,32.6,0.26,5,No,No,Yes,Yes,326
1594,14.7,88.3,18.7,9.65,0,No,No,No,No,NA
1595,18.0,24.2,29.4,2.78,0,Yes,Yes,Yes,No,NA
1596,33.7,26.5,40.6,1.32,0,No,Yes,Yes,No,NA
1597,10.1,74.7,18.3,38.14,0,No,No,No,No,NA
1598,35.7,15.0,76.0,0.16,78,No,No,Yes,Yes,5389
1599,31.8,15.6,75.6,0.01,951,No,Yes,Yes,Yes,2528
1600,40.9,29.3,66.2,0.48,1578,No,Yes,Yes,Yes,3231
1601,16.1,73.0,18.1,14.42,0,No,No,No,No,NA
1602,39.7,10.4,84.0,0.88,1544,No,Yes,Yes,Yes,8258
1603,21.2,75.7,39.3,3.07,0,No,No,No,No,NA
1604,16.2,68.5,24.4,7.12,0,No,No,No,No,NA
1605,24.8,41.1,43.4,1.89,0,No,No,No,No,NA
1606,24.8,21.9,43.9,0.79,97,Yes,Yes,Yes,Yes,841
1607,12.2,61.9,27.0,6.01,0,No,Yes,Yes,No,NA
1608,26.0,39.8,47.4,1.44,79,No,Yes,Yes,Yes,37
1609,38.4,27.8,103.6,0.09,1943,No,No,Yes,Yes,593
1610,5.6,87.2,15.8,28.01,0,No,No,Yes,No,NA
1611,15.3,92.2,7.0,22.63,0,No,No,No,No,NA
1612,37.6,13.9,51.4,0.23,119,Yes,Yes,Yes,Yes,1349
1613,17.3,56.1,9.5,16.89,0,No,No,No,No,NA
1614,40.6,11.8,38.1,0.06,218,No,Yes,Yes,Yes,2765
1615,33.3,23.2,38.9,0.34,17,No,Yes,Yes,Yes,639
1616,23.2,29.6,52.5,0.8,0,No,No,No,No,NA
1617,21.5,83.3,37.0,23.18,0,No,No,No,No,NA
1618,23.3,69.9,21.5,5.88,0,No,No,No,No,NA
1619,31.4,20.2,48.6,1.47,0,No,Yes,Yes,No,NA
1620,16.6,62.3,27.4,20.53,0,No,No,Yes,No,NA
1621,21.5,62.8,24.4,23.01,0,No,No,No,No,NA
1622,15.5,59.5,26.9,16.38,0,No,No,Yes,No,NA
1623,20.8,66.0,26.6,10.46,0,No,No,No,No,NA
1624,25.5,51.6,16.5,4.18,0,No,No,Yes,No,NA
