id,temperature_c,humidity_pct,wind_speed_kmh,rainfall_last_day_mm,people_displaced,fire_last_year,fire_last_5_years,fire_ever,fire_occurred,trees_burned
72037,6.5,84.5,12.2,18.55,0,No,No,No,No,NA
72038,32.0,26.8,63.4,0.43,0,Yes,Yes,Yes,No,NA
72039,38.9,17.5,94.7,0.57,496,No,Yes,Yes,Yes,1738
72040,19.8,72.6,9.7,3.33,0,No,No,No,No,NA
72041,23.9,54.0,32.4,2.0,90,No,Yes,Yes,Yes,545
72042,29.6,27.3,41.9,1.47,958,No,No,Yes,Yes,251
72043,29.9,35.7,33.2,1.53,0,No,No,No,No,NA
72044,30.1,37.5,43.2,2.72,531,No,No,Yes,Yes,929
72045,42.9,12.2,59.5,0.15,1167,No,Yes,Yes,Yes,1916
72046,18.2,27.2,61.1,3.87,0,No,No,Yes,No,NA
72047,39.8,18.2,32.8,0.31,14,Yes,Yes,Yes,Yes,3153
72048,34.9,21.0,24.0,1.97,0,No,No,No,No,NA
72049,30.7,18.9,78.3,0.29,1493,No,Yes,Yes,Yes,885
72050,26.7,24.2,39.2,1.42,2,No,Yes,Yes,Yes,824
72051,18.5,63.9,28.8,4.4,0,No,No,No,No,NA
72052,31.6,26.1,59.6,0.79,451,No,No,Yes,Yes,341
72053,24.6,41.2,52.0,2.48,264,No,Yes,Yes,Yes,1714
72054,17.8,77.4,36.2,3.77,0,No,No,No,No,NA
72055,32.8,42.9,21.7,2.83,0,No,No,No,No,NA
72056,26.1,25.7,30.6,1.96,0,No,No,Yes,No,NA
72057,38.1,17.7,84.8,0.43,79,No,No,Yes,Yes,10185
72058,37.1,27.7,56.3,1.62,0,No,No,Yes,No,NA
72059,21.9,82.5,37.6,7.44,73,No,No,Yes,Yes,48
72060,23.1,29.2,31.3,2.67,0,No,No,Yes,No,NA
72061,38.5,16.7,56.5,0.57,520,Yes,Yes,Yes,Yes,3318
72062,25.1,33.8,46.5,2.23,333,No,No,Yes,Yes,2874
72063,23.4,74.7,10.3,7.96,0,No,No,No,No,NA
72064,29.9,15.2,72.0,0.21,1759,Yes,Yes,Yes,Yes,2532
72065,6.6,72.9,17.3,12.04,0,No,No,No,No,NA
72066,31.0,36.2,62.6,1.29,0,No,Yes,Yes,No,NA
72067,12.4,75.0,25.5,15.92,0,No,No,No,No,NA
72068,23.3,75.6,18.7,12.55,0,No,No,No,No,NA
72069,14.8,75.9,22.5,12.86,0,No,No,No,No,NA
72070,35.1,20.7,66.8,0.07,0,No,Yes,Yes,No,NA
72071,20.3,75.0,17.4,11.99,0,No,No,No,No,NA
72072,36.0,20.1,79.8,0.91,595,Yes,Yes,Yes,Yes,3082
72073,26.7,38.7,40.6,0.9,360,No,No,Yes,Yes,514
72074,25.0,51.0,37.2,6.75,0,No,No,No,No,NA
72075,28.7,29.5,67.2,1.91,0,Yes,Yes,Yes,No,NA
72076,27.3,21.9,64.9,1.29,1184,No,No,Yes,Yes,1388
72077,22.0,67.8,16.8,16.82,0,No,No,No,No,NA
72078,20.9,63.9,30.9,17.19,0,No,No,No,No,NA
72079,23.9,31.3,48.6,2.23,0,No,Yes,Yes,No,NA
72080,31.0,31.0,23.9,1.14,43,Yes,Yes,Yes,Yes,563
72081,39.5,26.1,62.0,0.52,607,No,Yes,Yes,Yes,2244
72082,35.9,11.3,51.4,0.43,1061,Yes,Yes,Yes,Yes,1695
72083,37.0,16.7,102.6,0.93,2456,No,No,Yes,Yes,11582
72084,19.3,78.7,20.8,9.14,0,No,Yes,Yes,No,NA
72085,30.0,51.9,17.0,6.69,0,No,No,No,No,NA
72086,29.0,24.1,64.9,1.39,442,No,Yes,Yes,Yes,185
72087,44.4,10.6,77.1,0.07,0,Yes,Yes,Yes,No,NA
72088,18.8,35.3,44.6,0.88,0,No,No,No,No,NA
72089,30.3,26.8,24.9,2.02,29,No,No,Yes,Yes,1165
72090,21.9,66.0,11.7,11.2,0,No,No,No,No,NA
72091,23.9,48.0,48.6,1.14,7,No,No,Yes,Yes,335
72092,32.0,8.9,30.4,0.5,522,No,Yes,Yes,Yes,2147
72093,14.1,64.7,12.8,7.03,0,No,No,No,No,NA
72094,25.1,40.6,45.1,4.22,0,No,No,No,No,NA
72095,17.6,85.8,24.6,23.44,0,No,No,No,No,NA
72096,15.2,70.9,18.7,15.34,0,No,No,No,No,NA
72097,37.0,32.8,72.4,0.47,0,No,Yes,Yes,No,NA
72098,32.2,10.5,49.4,0.27,327,Yes,Yes,Yes,Yes,1230
72099,16.2,76.5,28.2,5.68,0,No,No,No,No,NA
72100,9.4,78.2,7.8,22.14,0,No,Yes,Yes,Yes,28
72101,20.2,25.7,27.5,0.03,0,No,No,No,No,NA
72102,35.3,23.4,77.1,0.35,0,No,Yes,Yes,No,NA
72103,18.5,61.6,25.4,12.17,0,No,No,No,No,NA
72104,10.6,78.8,16.3,17.47,0,No,No,No,No,NA
72105,25.5,53.5,26.3,1.12,0,No,No,Yes,No,NA
72106,26.8,48.4,33.2,4.84,194,No,No,Yes,Yes,13
72107,22.4,40.6,19.6,7.5,0,No,No,No,No,NA
72108,19.3,73.4,19.3,16.66,0,No,No,No,No,NA
72109,16.8,72.4,19.2,21.08,0,No,No,No,No,NA
72110,29.3,37.4,26.9,2.18,10,No,No,Yes,Yes,647
72111,16.2,82.9,6.5,38.53,0,No,No,No,No,NA
72112,23.6,74.3,17.3,19.89,0,No,No,No,No,NA
72113,42.2,10.6,56.0,0.45,2043,No,Yes,Yes,Yes,230
72114,35.3,18.0,108.9,0.67,1385,Yes,Yes,Yes,Yes,12641
72115,38.5,32.5,54.3,0.66,41,Yes,Yes,Yes,Yes,368
72116,39.4,13.0,60.5,0.05,469,No,Yes,Yes,Yes,3430
72117,28.3,48.9,40.6,5.15,196,No,Yes,Yes,Yes,353
72118,18.3,69.7,11.7,8.54,2,No,Yes,Yes,Yes,131
72119,31.6,22.6,57.9,1.11,0,No,No,No,No,NA
72120,35.2,31.2,48.4,1.61,342,Yes,Yes,Yes,Yes,3199
72121,25.6,40.6,34.2,2.86,0,No,Yes,Yes,No,NA
72122,25.3,37.3,48.3,1.71,400,Yes,Yes,Yes,Yes,2396
72123,28.5,26.1,34.7,3.17,593,No,Yes,Yes,Yes,165
72124,15.6,64.3,15.3,15.39,0,No,No,No,No,NA
72125,42.6,17.9,71.6,0.44,2534,No,Yes,Yes,Yes,1546
72126,26.2,38.7,43.0,0.72,115,No,No,Yes,Yes,971
72127,31.3,27.8,77.6,0.5,0,No,No,No,No,NA
72128,26.4,36.3,23.8,2.02,213,No,No,Yes,Yes,294
72129,12.8,86.1,6.8,10.91,0,No,No,No,No,NA
72130,32.0,28.1,56.0,0.69,0,No,Yes,Yes,No,NA
72131,33.8,11.5,63.8,0.12,6,No,Yes,Yes,Yes,3856
72132,23.6,43.6,36.6,1.59,0,No,No,No,No,NA
72133,38.4,10.3,83.3,0.86,695,No,No,Yes,Yes,6605
72134,17.3,66.0,20.4,8.57,0,No,No,No,No,NA
72135,27.5,35.9,21.1,0.98,0,No,No,No,No,NA
72136,28.7,41.2,20.6,4.78,0,No,No,No,No,NA
72137,19.5,74.6,17.7,12.69,0,No,No,No,No,NA
72138,36.8,20.0,93.3,0.52,488,No,Yes,Yes,Yes,7112
72139,42.1,24.9,31.4,0.3,447,No,Yes,Yes,Yes,694
72140,16.7,68.3,24.5,15.38,0,No,No,No,No,NA
72141,7.5,72.3,9.8,38.31,0,No,No,No,No,NA
72142,17.8,91.0,14.9,16.2,0,No,No,No,No,NA
72143,13.6,79.1,18.2,10.25,0,No,No,No,No,NA
72144,27.7,47.7,22.6,1.44,0,No,No,Yes,No,NA
72145,28.7,48.1,41.8,3.56,0,No,No,No,No,NA
72146,30.6,25.9,44.5,0.34,253,No,No,Yes,Yes,742
72147,20.7,21.8,34.2,1.74,0,No,No,No,No,NA
72148,32.8,31.5,48.2,1.1,0,No,No,No,No,NA
72149,41.5,22.8,86.2,0.49,79,No,Yes,Yes,Yes,6790
72150,27.3,20.2,49.0,2.99,0,No,No,No,No,NA
72151,21.2,45.5,29.9,1.78,116,No,No,Yes,Yes,862
72152,17.1,68.6,21.8,16.95,0,No,No,No,No,NA
72153,38.4,21.4,42.5,0.06,767,No,Yes,Yes,Yes,1186
72154,30.0,30.4,49.2,1.45,129,No,Yes,Yes,Yes,715
72155,29.6,54.6,37.2,0.7,0,No,No,No,No,NA
72156,26.6,38.8,29.1,1.94,0,No,No,No,No,NA
72157,44.9,24.0,56.8,0.15,1096,No,No,Yes,Yes,1041
72158,40.2,19.7,78.8,0.18,122,Yes,Yes,Yes,Yes,10150
72159,32.9,21.4,52.2,0.9,403,No,Yes,Yes,Yes,2180
72160,41.8,12.3,68.4,0.42,294,No,Yes,Yes,Yes,4139
72161,20.2,54.2,31.5,6.7,0,No,No,No,No,NA
72162,15.9,69.4,12.3,8.04,0,No,No,No,No,NA
72163,25.5,30.9,69.6,1.57,0,No,No,Yes,No,NA
72164,37.2,26.8,51.6,0.33,70,No,No,Yes,Yes,2930
72165,16.6,57.7,9.1,16.04,0,No,No,No,No,NA
72166,19.7,80.9,31.7,16.7,0,No,No,No,No,NA
72167,22.3,61.3,19.9,17.2,0,No,No,No,No,NA
72168,32.4,16.4,92.9,0.44,1128,No,No,Yes,Yes,2020
72169,12.5,69.5,19.4,11.21,0,No,No,No,No,NA
72170,17.8,81.7,17.6,9.03,0,No,No,No,No,NA
72171,32.1,43.0,26.7,1.7,0,No,No,Yes,No,NA
72172,16.8,60.2,29.8,24.04,0,No,No,No,No,NA
72173,34.6,29.2,61.8,0.14,0,No,Yes,Yes,No,NA
72174,31.5,21.5,79.8,0.57,533,No,No,Yes,Yes,4005
72175,35.9,18.6,45.5,0.85,0,No,Yes,Yes,No,NA
72176,29.8,36.1,54.1,1.6,589,No,Yes,Yes,Yes,2181
72177,21.8,36.2,37.7,3.48,27,No,Yes,Yes,Yes,1179
72178,22.1,21.9,44.8,0.86,284,No,No,Yes,Yes,838
72179,16.2,60.9,24.6,24.69,0,No,No,No,No,NA
72180,22.3,40.4,17.2,3.28,0,No,No,No,No,NA
72181,5.6,83.4,21.5,19.89,0,No,No,No,No,NA
72182,21.1,53.9,29.0,4.01,0,No,No,No,No,NA
72183,19.7,73.9,25.4,6.01,0,No,No,No,No,NA
72184,34.9,29.4,36.8,0.94,0,No,No,Yes,No,NA
72185,20.5,33.1,37.2,0.94,0,No,No,No,No,NA
72186,29.6,35.1,40.5,1.32,110,No,No,Yes,Yes,1341
72187,20.2,22.2,54.0,0.23,0,No,No,No,No,NA
72188,5.1,84.1,10.8,13.52,0,No,No,No,No,NA
72189,44.1,11.5,54.6,0.23,597,No,Yes,Yes,Yes,2257
72190,13.3,67.6,17.5,12.44,0,No,No,No,No,NA
72191,23.6,38.3,28.8,3.04,0,No,No,No,No,NA
72192,21.7,74.2,11.5,12.2,0,No,No,No,No,NA
72193,34.1,12.9,108.4,0.73,703,Yes,Yes,Yes,Yes,4404
72194,34.0,26.4,92.2,0.11,203,No,No,Yes,Yes,1789
72195,17.1,63.3,17.5,5.92,0,No,No,No,No,NA
72196,41.8,8.8,53.1,0.29,146,Yes,Yes,Yes,Yes,343
72197,30.4,39.2,24.0,1.33,0,No,No,Yes,No,NA
72198,26.5,43.1,18.4,6.08,64,No,Yes,Yes,Yes,212
72199,41.9,10.3,70.7,0.06,942,No,Yes,Yes,Yes,2771
72200,10.9,84.5,20.4,21.19,0,No,No,No,No,NA
72201,18.4,76.3,9.9,2.97,0,No,No,No,No,NA
72202,23.5,65.8,17.1,19.03,0,No,No,No,No,NA
72203,34.1,32.1,26.0,1.81,0,No,No,No,No,NA
72204,6.1,90.9,8.9,37.13,0,No,No,No,No,NA
72205,32.1,14.1,80.0,0.24,1914,Yes,Yes,Yes,Yes,2829
72206,24.2,75.5,29.7,6.79,0,No,No,No,No,NA
72207,34.1,13.4,77.4,0.13,61,No,No,Yes,Yes,1273
72208,31.6,29.4,24.1,1.17,0,Yes,Yes,Yes,No,NA
72209,21.7,70.9,11.9,4.97,0,No,No,No,No,NA
72210,16.5,79.6,30.9,15.96,0,No,No,No,No,NA
72211,31.3,33.2,50.4,1.65,223,No,No,Yes,Yes,626
72212,15.5,64.2,7.9,3.1,0,No,No,No,No,NA
72213,27.1,33.6,23.6,0.32,203,Yes,Yes,Yes,Yes,99
72214,15.6,80.4,32.9,6.79,0,No,Yes,Yes,No,NA
72215,41.9,10.8,50.4,0.43,493,No,No,Yes,Yes,973
72216,23.7,72.2,9.7,14.81,0,No,No,No,No,NA
72217,15.1,80.8,21.7,7.36,0,No,No,No,No,NA
72218,13.9,70.1,22.6,15.65,0,No,No,No,No,NA
72219,43.3,15.6,48.8,0.37,12,No,Yes,Yes,Yes,1789
72220,42.9,10.9,70.6,0.04,552,No,No,Yes,Yes,5730
72221,25.0,31.0,37.6,1.08,691,No,Yes,Yes,Yes,70
72222,36.7,11.9,105.5,0.27,117,No,No,Yes,Yes,1268
72223,34.8,14.0,91.4,0.8,146,Yes,Yes,Yes,Yes,1306
72224,11.6,84.1,8.6,22.34,0,No,No,No,No,NA
72225,31.4,24.5,34.8,1.88,36,No,No,Yes,Yes,1058
72226,24.1,38.6,46.9,1.13,0,No,No,No,No,NA
72227,28.6,41.9,23.2,3.35,0,No,No,No,No,NA
72228,19.4,61.0,20.8,12.29,0,No,No,No,No,NA
72229,28.8,40.9,54.9,0.46,0,No,No,No,No,NA
72230,23.2,28.9,22.1,1.54,0,No,Yes,Yes,No,NA
72231,38.2,24.2,30.7,0.21,633,No,Yes,Yes,Yes,1569
72232,32.1,10.8,101.3,0.91,1618,No,No,Yes,Yes,1062
72233,34.0,29.0,46.6,0.74,0,No,No,No,No,NA
72234,42.8,16.9,84.7,0.01,678,No,Yes,Yes,Yes,1677
72235,32.9,21.3,80.0,0.66,1501,No,Yes,Yes,Yes,7953
72236,25.9,51.9,44.4,4.27,0,No,No,Yes,No,NA
72237,29.6,29.2,33.5,2.45,15,No,No,Yes,Yes,830
72238,26.1,43.8,38.9,5.98,0,No,No,No,No,NA
72239,35.8,20.1,52.7,0.46,485,No,No,Yes,Yes,2133
72240,37.3,34.4,50.0,1.15,0,No,No,No,No,NA
72241,8.1,71.2,5.1,37.14,0,No,No,No,No,NA
72242,28.2,32.2,37.6,2.29,291,Yes,Yes,Yes,Yes,514
72243,33.9,25.3,55.8,0.86,0,No,Yes,Yes,No,NA
72244,41.4,19.5,83.2,0.19,1594,No,No,Yes,Yes,4010
72245,26.6,34.5,59.3,0.96,210,No,Yes,Yes,Yes,1524
72246,16.5,62.8,11.6,18.41,0,No,No,No,No,NA
72247,27.0,39.8,66.4,1.83,0,No,No,No,No,NA
72248,28.0,28.5,55.1,0.72,346,Yes,Yes,Yes,Yes,1649
72249,11.5,70.7,24.1,27.77,0,No,No,No,No,NA
72250,15.2,90.8,24.9,11.91,0,No,No,No,No,NA
72251,12.0,84.4,12.3,10.14,0,No,Yes,Yes,No,NA
72252,28.5,20.6,57.7,1.35,131,Yes,Yes,Yes,Yes,1690
72253,31.2,32.0,63.6,1.06,618,No,No,Yes,Yes,2329
72254,6.8,78.7,18.4,16.82,0,No,No,No,No,NA
72255,34.0,17.3,81.9,0.41,529,No,No,Yes,Yes,4078
72256,20.7,76.7,22.5,19.99,0,No,No,No,No,NA
72257,21.5,43.3,31.9,5.63,0,No,No,No,No,NA
72258,42.6,16.2,79.3,0.17,66,No,Yes,Yes,Yes,5578
72259,27.6,35.6,52.3,1.19,349,No,Yes,Yes,Yes,470
72260,25.6,35.8,32.1,7.77,0,No,No,No,No,NA
72261,14.4,79.6,6.5,15.55,0,No,No,No,No,NA
72262,27.8,43.8,24.6,6.19,0,No,No,No,No,NA
72263,9.0,83.3,22.4,19.16,0,No,No,No,No,NA
72264,23.9,25.6,33.3,3.29,285,No,Yes,Yes,Yes,558
72265,32.7,21.2,66.9,0.66,59,Yes,Yes,Yes,Yes,5488
72266,16.8,94.9,16.0,25.64,0,No,No,No,No,NA
72267,17.7,73.2,15.0,18.61,0,No,No,No,No,NA
72268,22.8,25.2,44.9,2.21,55,No,Yes,Yes,Yes,1024
72269,39.5,29.3,64.9,1.74,0,No,No,Yes,No,NA
72270,39.7,14.2,90.8,0.31,1241,No,Yes,Yes,Yes,5503
72271,25.4,37.9,17.8,7.38,0,Yes,Yes,Yes,No,NA
72272,5.6,73.0,14.9,30.42,0,No,No,No,No,NA
72273,19.2,24.9,55.7,3.96,145,No,No,Yes,Yes,1969
72274,36.0,23.3,68.0,0.15,0,No,No,No,No,NA
72275,24.3,75.1,10.9,10.35,0,No,No,No,No,NA
72276,27.1,22.2,41.6,0.56,0,No,No,Yes,Yes,109
72277,31.1,19.2,73.1,0.81,0,Yes,Yes,Yes,No,NA
72278,16.9,71.9,17.5,7.22,0,No,No,No,No,NA
72279,13.6,89.2,9.4,16.23,0,No,No,Yes,No,NA
72280,25.3,36.9,32.8,2.74,7,No,No,Yes,Yes,363
72281,23.2,36.0,50.2,2.17,0,No,No,No,No,NA
72282,23.7,21.5,54.4,3.9,316,No,No,Yes,Yes,1844
72283,20.0,79.2,25.8,18.19,0,No,No,No,No,NA
72284,21.6,41.9,42.0,2.33,0,No,No,No,No,NA
72285,25.5,36.0,31.7,2.16,0,No,No,Yes,No,NA
72286,16.6,68.6,26.1,4.14,7,Yes,Yes,Yes,Yes,194
72287,13.8,90.7,19.3,17.04,0,No,No,No,No,NA
72288,33.4,19.0,62.6,1.17,1760,Yes,Yes,Yes,Yes,656
72289,32.8,22.0,68.5,0.1,313,Yes,Yes,Yes,Yes,3067
72290,6.3,77.7,9.5,36.8,0,No,No,No,No,NA
72291,25.2,51.4,27.3,5.56,37,Yes,Yes,Yes,Yes,166
72292,15.7,77.0,20.4,18.73,0,Yes,Yes,Yes,No,NA
72293,34.5,17.4,94.7,0.12,2742,No,Yes,Yes,Yes,3772
72294,27.7,22.5,47.9,1.53,298,No,No,Yes,Yes,1915
72295,34.9,14.6,65.2,0.39,690,No,No,Yes,Yes,7126
72296,30.9,36.5,44.5,1.72,287,No,Yes,Yes,Yes,1082
72297,34.8,26.9,68.4,0.43,0,No,No,No,No,NA
72298,19.1,21.6,60.3,0.68,0,No,No,No,No,NA
72299,13.7,81.4,13.5,19.52,0,No,No,No,No,NA
72300,26.9,43.8,35.7,2.63,550,No,Yes,Yes,Yes,578
72301,36.9,13.2,80.0,0.06,91,Yes,Yes,Yes,Yes,5476
72302,17.6,61.1,29.7,2.54,0,No,No,No,No,NA
72303,22.2,26.9,32.8,2.39,333,No,Yes,Yes,Yes,585
72304,44.7,20.9,66.1,0.22,2418,No,No,Yes,Yes,6281
72305,39.0,26.9,47.7,0.79,0,No,No,No,No,NA
72306,35.8,9.8,34.0,0.23,384,No,Yes,Yes,Yes,940
72307,41.3,28.1,70.0,0.09,107,Yes,Yes,Yes,Yes,1744
72308,25.3,25.5,35.8,1.38,0,No,No,No,No,NA
72309,31.9,25.5,65.3,0.49,0,No,No,No,No,NA
72310,15.1,58.8,21.6,5.83,0,No,No,No,No,NA
72311,28.6,25.3,46.3,1.2,434,No,Yes,Yes,Yes,648
72312,7.3,89.5,11.5,10.31,0,No,No,No,No,NA
72313,19.7,67.0,28.1,5.01,0,No,No,No,No,NA
72314,13.6,65.0,22.5,24.07,0,No,No,No,No,NA
72315,28.2,48.1,15.3,1.6,118,No,Yes,Yes,Yes,429
72316,15.8,78.4,9.5,28.0,0,No,No,No,No,NA
72317,32.3,23.5,66.5,0.47,1995,No,No,Yes,Yes,2716
72318,11.9,89.7,14.7,5.17,0,No,No,No,No,NA
72319,15.9,71.2,27.0,10.59,0,No,No,No,No,NA
72320,36.7,15.7,61.9,1.09,883,Yes,Yes,Yes,Yes,219
72321,34.9,23.9,101.5,0.97,812,Yes,Yes,Yes,Yes,3548
72322,24.3,49.4,43.7,0.74,706,No,No,Yes,Yes,848
72323,22.3,35.9,28.0,2.3,239,No,No,Yes,Yes,67
72324,34.3,10.6,106.2,0.94,1509,No,No,Yes,Yes,3529
72325,15.6,94.1,20.5,22.44,0,No,No,No,No,NA
72326,40.0,16.1,85.0,0.4,2182,No,Yes,Yes,Yes,4300
72327,31.3,13.5,102.8,0.23,391,No,Yes,Yes,Yes,2965
72328,25.6,53.7,24.0,4.55,18,Yes,Yes,Yes,Yes,46
72329,40.3,24.4,71.3,0.77,611,No,No,Yes,Yes,4628
72330,35.7,18.6,93.2,0.93,2340,No,Yes,Yes,Yes,2802
72331,25.4,23.9,57.1,1.2,309,Yes,Yes,Yes,Yes,2519
72332,24.3,64.8,18.5,18.1,0,No,No,Yes,No,NA
72333,32.2,24.2,75.9,0.17,303,No,Yes,Yes,Yes,2752
72334,21.3,46.1,39.1,4.99,256,No,No,Yes,Yes,994
72335,17.1,76.7,6.3,11.62,0,No,No,No,No,NA
72336,23.5,37.1,31.4,3.16,148,No,No,Yes,Yes,138
72337,38.5,14.2,83.5,0.26,821,No,Yes,Yes,Yes,2722
72338,32.0,18.8,58.7,0.55,0,Yes,Yes,Yes,No,NA
72339,26.0,54.5,24.7,5.92,0,No,No,Yes,No,NA
72340,21.6,61.0,8.9,6.76,0,No,No,No,No,NA
72341,29.9,38.5,62.8,1.08,0,No,No,No,No,NA
72342,15.1,79.5,12.4,18.17,0,No,No,No,No,NA
72343,21.4,42.6,45.8,3.75,0,No,No,No,No,NA
72344,20.1,59.9,17.9,19.24,0,No,No,No,No,NA
72345,29.6,50.7,36.2,2.16,0,No,No,No,No,NA
72346,42.2,26.3,79.7,0.72,216,No,No,Yes,Yes,1081
72347,21.5,47.9,29.6,2.61,0,No,Yes,Yes,No,NA
72348,29.0,25.5,44.6,0.13,117,No,No,Yes,Yes,2638
72349,17.9,71.2,32.7,3.66,0,No,No,No,No,NA
72350,21.5,25.0,64.7,3.81,0,No,Yes,Yes,No,NA
72351,24.6,24.5,45.8,3.12,0,No,No,No,No,NA
72352,24.5,46.6,33.1,4.44,122,No,No,Yes,Yes,232
72353,19.3,78.7,35.4,13.79,0,No,No,No,No,NA
72354,36.6,25.3,55.1,0.09,0,No,Yes,Yes,No,NA
72355,44.5,22.6,81.7,0.22,871,No,No,Yes,Yes,1280
72356,12.5,92.1,10.7,18.04,0,No,No,No,No,NA
72357,23.0,44.6,45.6,0.17,15,No,No,Yes,Yes,2142
72358,14.8,70.3,35.9,14.07,0,No,No,No,No,NA
72359,22.1,32.5,43.3,3.42,138,No,No,Yes,Yes,1838
72360,21.6,71.3,15.7,15.87,0,No,No,Yes,No,NA
72361,32.5,11.2,76.5,0.05,1297,No,No,Yes,Yes,640
72362,28.3,24.8,51.4,2.9,0,No,No,No,No,NA
72363,37.0,18.0,86.3,0.86,1500,No,Yes,Yes,Yes,3478
72364,44.5,21.1,80.4,0.16,1133,No,No,Yes,Yes,2809
72365,42.9,11.0,35.3,0.07,26,No,Yes,Yes,Yes,1234
72366,19.4,23.7,33.8,2.17,0,No,No,Yes,No,NA
72367,13.3,81.4,21.5,33.34,0,No,No,No,No,NA
72368,18.6,36.6,42.1,2.14,0,No,No,Yes,No,NA
72369,25.1,52.5,38.1,2.16,0,No,No,Yes,No,NA
72370,22.5,37.7,55.6,1.47,60,No,No,Yes,Yes,1768
72371,22.2,36.0,32.2,4.8,1,No,No,Yes,Yes,408
72372,23.0,29.4,27.4,2.08,450,No,Yes,Yes,Yes,1405
72373,24.9,51.4,19.7,7.96,16,No,Yes,Yes,Yes,377
72374,19.1,79.3,5.4,2.21,0,No,No,No,No,NA
72375,28.8,50.1,37.8,1.34,0,No,No,No,No,NA
72376,24.4,27.9,41.8,1.62,0,No,No,No,No,NA
72377,18.6,71.2,23.7,10.64,0,No,No,No,No,NA
72378,37.8,23.4,63.1,0.49,1440,No,Yes,Yes,Yes,256
72379,15.1,77.8,17.9,12.21,0,No,No,No,No,NA
72380,30.3,22.9,54.2,1.31,3,No,No,Yes,Yes,3078
72381,27.7,40.7,29.2,1.27,1,No,No,Yes,Yes,195
72382,23.2,72.9,18.6,18.31,0,No,No,No,No,NA
72383,34.8,21.8,36.4,0.28,0,No,No,No,No,NA
72384,32.1,32.9,68.5,0.35,0,Yes,Yes,Yes,No,NA
72385,30.3,30.8,51.3,0.62,0,No,No,No,No,NA
72386,34.1,16.5,82.1,0.83,251,Yes,Yes,Yes,Yes,2349
72387,18.1,38.4,35.1,1.86,0,No,No,No,No,NA
72388,11.5,91.9,14.8,24.58,0,No,No,No,No,NA
72389,20.6,77.4,5.8,14.73,0,No,No,No,No,NA
72390,29.6,23.3,66.5,1.75,937,No,Yes,Yes,Yes,889
72391,23.0,50.2,27.6,4.0,0,No,No,No,No,NA
72392,24.5,26.0,50.3,2.34,0,No,Yes,Yes,No,NA
72393,21.3,68.7,29.9,19.8,0,No,Yes,Yes,No,NA
72394,33.6,25.9,103.5,0.1,269,No,Yes,Yes,Yes,1981
72395,25.8,39.1,69.1,1.08,0,Yes,Yes,Yes,No,NA
72396,36.3,30.8,45.2,0.82,957,No,No,Yes,Yes,212
72397,6.4,76.7,13.6,29.98,0,No,No,No,No,NA
72398,25.0,56.2,11.1,18.55,0,No,No,No,No,NA
72399,26.8,23.1,64.4,1.98,0,No,No,Yes,No,NA
72400,41.6,9.8,65.8,0.43,1786,No,Yes,Yes,Yes,7185
72401,30.0,30.2,52.8,0.16,0,No,No,No,No,NA
72402,31.9,29.6,67.7,0.24,524,Yes,Yes,Yes,Yes,2356
72403,23.7,62.3,15.7,3.36,0,No,No,No,No,NA
72404,18.5,40.0,26.2,2.12,4,No,Yes,Yes,Yes,258
72405,24.0,40.6,41.2,4.72,495,No,No,Yes,Yes,1769
72406,31.1,30.3,63.0,0.61,0,Yes,Yes,Yes,No,NA
72407,36.8,9.5,74.5,0.38,2045,No,No,Yes,Yes,2078
72408,42.3,19.2,81.7,0.24,0,Yes,Yes,Yes,No,NA
72409,25.3,23.2,28.3,0.06,0,No,No,Yes,No,NA
72410,23.5,23.8,48.4,2.24,0,No,No,No,No,NA
72411,19.6,25.7,55.9,2.82,0,No,Yes,Yes,No,NA
72412,27.5,52.1,35.0,5.73,39,No,Yes,Yes,Yes,642
72413,35.2,25.8,71.4,0.28,1368,No,No,Yes,Yes,4860
72414,32.9,24.7,101.2,0.24,355,No,No,Yes,Yes,1275
72415,21.7,82.0,13.0,16.12,0,No,No,No,No,NA
72416,23.6,49.3,35.1,4.66,0,No,No,No,No,NA
72417,16.4,73.9,21.8,13.03,0,No,No,No,No,NA
72418,7.8,73.8,22.4,36.95,0,No,No,No,No,NA
72419,33.6,14.9,83.0,0.94,1459,No,No,Yes,Yes,2115
72420,23.8,64.2,25.0,12.27,0,No,No,No,No,NA
72421,13.6,79.2,19.3,32.15,0,No,No,No,No,NA
72422,26.9,37.4,17.3,6.59,63,No,No,Yes,Yes,95
72423,33.0,38.3,27.4,2.65,0,No,No,No,No,NA
72424,29.3,25.0,26.7,1.66,91,No,Yes,Yes,Yes,484
72425,35.0,17.0,30.3,0.18,166,No,Yes,Yes,Yes,3119
72426,41.6,13.4,73.7,0.01,1845,No,No,Yes,Yes,435
72427,25.2,20.5,48.7,1.73,389,No,Yes,Yes,Yes,1218
72428,37.2,15.6,42.4,0.5,0,No,No,No,No,NA
72429,35.4,32.6,44.5,1.16,1107,No,No,Yes,Yes,1583
72430,13.5,76.7,11.7,24.41,0,No,No,No,No,NA
72431,31.8,23.0,57.2,1.92,494,No,No,Yes,Yes,4575
72432,33.1,34.4,47.5,0.47,139,No,Yes,Yes,Yes,589
72433,16.9,62.8,16.3,4.22,12,No,No,Yes,Yes,105
72434,28.8,36.6,56.3,0.57,0,No,Yes,Yes,No,NA
72435,42.3,20.3,60.2,0.95,1224,No,Yes,Yes,Yes,3677
